NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RRNA MODIFICATION%GOBP%GO:0000154	RRNA MODIFICATION%GOBP%GO:0000154	Details ...	33	0.6171968	1.7537844	0.0044247787	0.24981508	0.998	2501	tags=45%, list=19%, signal=56%	
PEPTIDYL-S-DIACYLGLYCEROL-L-CYSTEINE BIOSYNTHETIC PROCESS FROM PEPTIDYL-CYSTEINE%GOBP%GO:0018231	PEPTIDYL-S-DIACYLGLYCEROL-L-CYSTEINE BIOSYNTHETIC PROCESS FROM PEPTIDYL-CYSTEINE%GOBP%GO:0018231		20	0.67955744	1.750701	0.009090909	0.24694797	0.999	1142	tags=30%, list=9%, signal=33%	
RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201	RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201		38	0.59855664	1.7435179	0.0	0.25732857	0.999	1297	tags=34%, list=10%, signal=38%	
HEXOSE CATABOLIC PROCESS%GOBP%GO:0019320	HEXOSE CATABOLIC PROCESS%GOBP%GO:0019320		37	0.603072	1.7364703	0.002118644	0.26840165	1.0	1905	tags=38%, list=15%, signal=44%	
RMTS METHYLATE HISTONE ARGININES%REACTOME DATABASE ID RELEASE 75%3214858	RMTS METHYLATE HISTONE ARGININES%REACTOME DATABASE ID RELEASE 75%3214858		29	0.6279228	1.73572	0.0021459227	0.25955424	1.0	1333	tags=34%, list=10%, signal=38%	
PEPTIDYL-L-CYSTEINE S-PALMITOYLATION%GOBP%GO:0018230	PEPTIDYL-L-CYSTEINE S-PALMITOYLATION%GOBP%GO:0018230		20	0.67955744	1.7327368	0.011111111	0.2576028	1.0	1142	tags=30%, list=9%, signal=33%	
RNA POLYMERASE III ABORTIVE AND RETRACTIVE INITIATION%REACTOME%R-HSA-749476.2	RNA POLYMERASE III ABORTIVE AND RETRACTIVE INITIATION%REACTOME%R-HSA-749476.2		40	0.58592594	1.730905	0.004576659	0.25279957	1.0	2613	tags=50%, list=20%, signal=62%	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206		35	0.59443337	1.7295218	0.0022371365	0.24738829	1.0	1905	tags=43%, list=15%, signal=50%	
NADH REGENERATION%GOBP%GO:0006735	NADH REGENERATION%GOBP%GO:0006735		20	0.6798203	1.7295085	0.004405286	0.23858333	1.0	1905	tags=55%, list=15%, signal=64%	
U12 DEPENDENT SPLICING%REACTOME DATABASE ID RELEASE 75%72165	U12 DEPENDENT SPLICING%REACTOME DATABASE ID RELEASE 75%72165		52	0.5572434	1.7273887	0.0021978023	0.2363207	1.0	2659	tags=48%, list=21%, signal=60%	
NAD BIOSYNTHETIC PROCESS%GOBP%GO:0009435	NAD BIOSYNTHETIC PROCESS%GOBP%GO:0009435		36	0.59135216	1.7234685	0.0	0.23846412	1.0	1905	tags=39%, list=15%, signal=45%	
GLUCOSE CATABOLIC PROCESS TO PYRUVATE%GOBP%GO:0061718	GLUCOSE CATABOLIC PROCESS TO PYRUVATE%GOBP%GO:0061718		20	0.6798203	1.7228612	0.002096436	0.23268364	1.0	1905	tags=55%, list=15%, signal=64%	
NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009141	NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009141		158	0.46081087	1.722232	0.0	0.2269316	1.0	1905	tags=28%, list=15%, signal=32%	
GLYCOLYTIC PROCESS THROUGH GLUCOSE-6-PHOSPHATE%GOBP%GO:0061620	GLYCOLYTIC PROCESS THROUGH GLUCOSE-6-PHOSPHATE%GOBP%GO:0061620		21	0.6674612	1.7194487	0.0042283298	0.22747165	1.0	1905	tags=52%, list=15%, signal=61%	
PYRIDINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072525	PYRIDINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072525		45	0.5680455	1.7170844	0.0	0.22749242	1.0	1905	tags=36%, list=15%, signal=42%	
ATP METABOLIC PROCESS%GOBP%GO:0046034	ATP METABOLIC PROCESS%GOBP%GO:0046034		122	0.4847652	1.7167975	0.0	0.22169751	1.0	1905	tags=30%, list=15%, signal=35%	
GLYCOLYTIC PROCESS THROUGH FRUCTOSE-6-PHOSPHATE%GOBP%GO:0061615	GLYCOLYTIC PROCESS THROUGH FRUCTOSE-6-PHOSPHATE%GOBP%GO:0061615		21	0.6674612	1.7133629	0.013824885	0.2239944	1.0	1905	tags=52%, list=15%, signal=61%	
RNA POLYMERASE III TRANSCRIPTION TERMINATION%REACTOME%R-HSA-73980.3	RNA POLYMERASE III TRANSCRIPTION TERMINATION%REACTOME%R-HSA-73980.3		22	0.65917253	1.7113049	0.007142857	0.2223678	1.0	1488	tags=45%, list=12%, signal=51%	
CANONICAL GLYCOLYSIS%GOBP%GO:0061621	CANONICAL GLYCOLYSIS%GOBP%GO:0061621		20	0.6798203	1.7096442	0.0044247787	0.22043376	1.0	1905	tags=55%, list=15%, signal=64%	
NEF-MEDIATES DOWN MODULATION OF CELL SURFACE RECEPTORS BY RECRUITING THEM TO CLATHRIN ADAPTERS%REACTOME%R-HSA-164938.1	NEF-MEDIATES DOWN MODULATION OF CELL SURFACE RECEPTORS BY RECRUITING THEM TO CLATHRIN ADAPTERS%REACTOME%R-HSA-164938.1		15	0.71134526	1.7083598	0.006802721	0.21786365	1.0	715	tags=40%, list=6%, signal=42%	
ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754		33	0.5917643	1.7034441	0.004219409	0.2241549	1.0	1905	tags=42%, list=15%, signal=50%	
TRNA METABOLIC PROCESS%GOBP%GO:0006399	TRNA METABOLIC PROCESS%GOBP%GO:0006399		142	0.46338898	1.7031417	0.0	0.21941105	1.0	1759	tags=23%, list=14%, signal=27%	
PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145	PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145		35	0.59443337	1.7028862	0.006355932	0.21488991	1.0	1905	tags=43%, list=15%, signal=50%	
ATP GENERATION FROM ADP%GOBP%GO:0006757	ATP GENERATION FROM ADP%GOBP%GO:0006757		27	0.6267671	1.7021756	0.011547344	0.2115018	1.0	1905	tags=41%, list=15%, signal=48%	
NADH METABOLIC PROCESS%GOBP%GO:0006734	NADH METABOLIC PROCESS%GOBP%GO:0006734		28	0.6162533	1.6937737	0.0088495575	0.22551553	1.0	1905	tags=39%, list=15%, signal=46%	
RESPONSE TO PROGESTERONE%GOBP%GO:0032570	RESPONSE TO PROGESTERONE%GOBP%GO:0032570		16	0.69578946	1.6906139	0.022371365	0.22752139	1.0	1944	tags=44%, list=15%, signal=51%	
REGULATION OF SUPEROXIDE METABOLIC PROCESS%GOBP%GO:0090322	REGULATION OF SUPEROXIDE METABOLIC PROCESS%GOBP%GO:0090322		15	0.71570545	1.6887435	0.011682243	0.22656831	1.0	1059	tags=40%, list=8%, signal=44%	
PYRUVATE BIOSYNTHETIC PROCESS%GOBP%GO:0042866	PYRUVATE BIOSYNTHETIC PROCESS%GOBP%GO:0042866		27	0.6267089	1.6845396	0.004310345	0.2318372	1.0	1905	tags=41%, list=15%, signal=48%	
GLYCOLYSIS%PANTHER PATHWAY%P00024	GLYCOLYSIS%PANTHER PATHWAY%P00024		17	0.6912719	1.6833307	0.019650655	0.22976854	1.0	812	tags=35%, list=6%, signal=38%	
MATURATION OF SSU-RRNA%GOBP%GO:0030490	MATURATION OF SSU-RRNA%GOBP%GO:0030490		42	0.5720633	1.6797688	0.0	0.23336925	1.0	2508	tags=43%, list=19%, signal=53%	
NUCLEOBASE-CONTAINING SMALL MOLECULE BIOSYNTHETIC PROCESS%GOBP%GO:0034404	NUCLEOBASE-CONTAINING SMALL MOLECULE BIOSYNTHETIC PROCESS%GOBP%GO:0034404		100	0.48733664	1.6776431	0.002202643	0.23392095	1.0	1905	tags=31%, list=15%, signal=36%	
MRNA SPLICING%REACTOME DATABASE ID RELEASE 75%72172	MRNA SPLICING%REACTOME DATABASE ID RELEASE 75%72172		182	0.450293	1.6760309	0.0	0.23334125	1.0	2057	tags=29%, list=16%, signal=33%	
GLUCONEOGENESIS%REACTOME DATABASE ID RELEASE 75%70263	GLUCONEOGENESIS%REACTOME DATABASE ID RELEASE 75%70263		27	0.6243051	1.6754266	0.0021978023	0.23054597	1.0	1297	tags=33%, list=10%, signal=37%	
POSITIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901186	POSITIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901186		28	0.6207562	1.6726366	0.013333334	0.23303747	1.0	1757	tags=46%, list=14%, signal=54%	
EUKARYOTIC TRANSCRIPTION INITIATION%WIKIPATHWAYS_20210210%WP405%HOMO SAPIENS	EUKARYOTIC TRANSCRIPTION INITIATION%WIKIPATHWAYS_20210210%WP405%HOMO SAPIENS		32	0.58966154	1.6714356	0.008583691	0.23150735	1.0	1497	tags=31%, list=12%, signal=35%	
PIWI-INTERACTING RNA (PIRNA) BIOGENESIS%REACTOME DATABASE ID RELEASE 75%5601884	PIWI-INTERACTING RNA (PIRNA) BIOGENESIS%REACTOME DATABASE ID RELEASE 75%5601884		18	0.6699749	1.6676514	0.0065789474	0.23597829	1.0	2882	tags=50%, list=22%, signal=64%	
NUCLEOTIDE PHOSPHORYLATION%GOBP%GO:0046939	NUCLEOTIDE PHOSPHORYLATION%GOBP%GO:0046939		35	0.5753471	1.6675119	0.006651885	0.23210181	1.0	2424	tags=46%, list=19%, signal=56%	
RNA 5'-END PROCESSING%GOBP%GO:0000966	RNA 5'-END PROCESSING%GOBP%GO:0000966		19	0.65747726	1.6674118	0.0022222223	0.2282035	1.0	1492	tags=37%, list=12%, signal=42%	
RESPONSE TO HEAT%GOBP%GO:0009408	RESPONSE TO HEAT%GOBP%GO:0009408		49	0.53247917	1.6648074	0.0065075923	0.23032704	1.0	1647	tags=29%, list=13%, signal=33%	
NUCLEOSIDE DIPHOSPHATE PHOSPHORYLATION%GOBP%GO:0006165	NUCLEOSIDE DIPHOSPHATE PHOSPHORYLATION%GOBP%GO:0006165		34	0.5893265	1.660446	0.010548524	0.23662706	1.0	2424	tags=47%, list=19%, signal=58%	
RIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009199	RIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009199		144	0.45758495	1.6594272	0.0	0.23522283	1.0	1905	tags=27%, list=15%, signal=31%	
NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:1901292	NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:1901292		78	0.49842313	1.6541368	0.0021881838	0.24445637	1.0	1905	tags=32%, list=15%, signal=37%	
RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 1 PROMOTER%REACTOME%R-HSA-76061.2	RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 1 PROMOTER%REACTOME%R-HSA-76061.2		28	0.59584534	1.652205	0.013824885	0.24511373	1.0	2529	tags=54%, list=20%, signal=66%	
AGGREPHAGY%REACTOME%R-HSA-9646399.3	AGGREPHAGY%REACTOME%R-HSA-9646399.3		20	0.64906716	1.6503257	0.017316017	0.24614431	1.0	920	tags=30%, list=7%, signal=32%	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009205	PURINE RIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009205		140	0.4537139	1.6503049	0.0	0.24232423	1.0	1905	tags=27%, list=15%, signal=31%	
CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052	CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052		79	0.4889332	1.6480572	0.0022421526	0.24373896	1.0	1332	tags=22%, list=10%, signal=24%	
MRNA DECAY BY 3' TO 5' EXORIBONUCLEASE%REACTOME%R-HSA-429958.2	MRNA DECAY BY 3' TO 5' EXORIBONUCLEASE%REACTOME%R-HSA-429958.2		16	0.68775135	1.6444279	0.008264462	0.24846035	1.0	2414	tags=44%, list=19%, signal=54%	
PRE-MRNA SPLICING%REACTOME DATABASE ID RELEASE 75%72163	PRE-MRNA SPLICING%REACTOME DATABASE ID RELEASE 75%72163		174	0.43999743	1.6435217	0.0	0.2467888	1.0	1967	tags=27%, list=15%, signal=31%	
GLYCOLYTIC PROCESS%GOBP%GO:0006096	GLYCOLYTIC PROCESS%GOBP%GO:0006096		26	0.6312185	1.6414059	0.008810572	0.24803305	1.0	1905	tags=42%, list=15%, signal=50%	
REGULATION OF DEFENSE RESPONSE TO VIRUS BY VIRUS%GOBP%GO:0050690	REGULATION OF DEFENSE RESPONSE TO VIRUS BY VIRUS%GOBP%GO:0050690		20	0.66174465	1.6358957	0.006651885	0.25725004	1.0	2029	tags=50%, list=16%, signal=59%	
PURINE NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009144	PURINE NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009144		143	0.45261532	1.634732	0.004514673	0.25630388	1.0	1905	tags=27%, list=15%, signal=32%	
RRNA METHYLATION%GOBP%GO:0031167	RRNA METHYLATION%GOBP%GO:0031167		21	0.62562495	1.6341469	0.020316027	0.25412032	1.0	2049	tags=43%, list=16%, signal=51%	
AROMATIC AMINO ACID FAMILY METABOLIC PROCESS%GOBP%GO:0009072	AROMATIC AMINO ACID FAMILY METABOLIC PROCESS%GOBP%GO:0009072		21	0.6389134	1.6284027	0.01843318	0.26497084	1.0	1096	tags=19%, list=8%, signal=21%	
NUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009166	NUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009166		70	0.49847376	1.6228845	0.0046296297	0.27539796	1.0	2014	tags=34%, list=16%, signal=40%	
RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 2 PROMOTER%REACTOME%R-HSA-76066.2	RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 2 PROMOTER%REACTOME%R-HSA-76066.2		27	0.59106416	1.6197268	0.0070588235	0.2796242	1.0	2529	tags=52%, list=20%, signal=64%	
BASE-EXCISION REPAIR, AP SITE FORMATION%REACTOME%R-HSA-73929.2	BASE-EXCISION REPAIR, AP SITE FORMATION%REACTOME%R-HSA-73929.2		15	0.66513723	1.6180559	0.040511727	0.2800579	1.0	1276	tags=33%, list=10%, signal=37%	
RNA POLYMERASE III TRANSCRIPTION INITIATION%REACTOME%R-HSA-76046.2	RNA POLYMERASE III TRANSCRIPTION INITIATION%REACTOME%R-HSA-76046.2		36	0.5537307	1.6179148	0.012875536	0.27676263	1.0	2613	tags=47%, list=20%, signal=59%	
POSITIVE REGULATION OF TRANSLATION%GOBP%GO:0045727	POSITIVE REGULATION OF TRANSLATION%GOBP%GO:0045727		92	0.47379744	1.6166009	0.0	0.27652788	1.0	1726	tags=27%, list=13%, signal=31%	
HSP90 CHAPERONE CYCLE FOR SHRS%REACTOME%R-HSA-3371497.4	HSP90 CHAPERONE CYCLE FOR SHRS%REACTOME%R-HSA-3371497.4		35	0.5608123	1.6157596	0.014861995	0.27479532	1.0	1290	tags=34%, list=10%, signal=38%	
MATURATION OF 5.8S RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000466	MATURATION OF 5.8S RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000466		21	0.6298019	1.6137767	0.015053763	0.27636185	1.0	2212	tags=48%, list=17%, signal=57%	
HALLMARK_MYC_TARGETS_V2%MSIGDB_C2%HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2%MSIGDB_C2%HALLMARK_MYC_TARGETS_V2		44	0.53600955	1.6130745	0.0045351475	0.27474323	1.0	2412	tags=57%, list=19%, signal=70%	
PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019363	PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019363		43	0.5382209	1.6094549	0.004415011	0.280338	1.0	1905	tags=33%, list=15%, signal=38%	
PYRUVATE METABOLIC PROCESS%GOBP%GO:0006090	PYRUVATE METABOLIC PROCESS%GOBP%GO:0006090		45	0.53294885	1.60738	0.015625	0.2824535	1.0	1297	tags=24%, list=10%, signal=27%	
TRNA CHARGING%HUMANCYC%TRNA-CHARGING-PWY	TRNA CHARGING%HUMANCYC%TRNA-CHARGING-PWY		19	0.6247054	1.6063718	0.017621145	0.28169325	1.0	960	tags=32%, list=7%, signal=34%	
SNRNA 3'-END PROCESSING%GOBP%GO:0034472	SNRNA 3'-END PROCESSING%GOBP%GO:0034472		19	0.62740386	1.603524	0.024070023	0.28572026	1.0	1394	tags=32%, list=11%, signal=35%	
MATURATION OF LSU-RRNA%GOBP%GO:0000470	MATURATION OF LSU-RRNA%GOBP%GO:0000470		26	0.58343315	1.5998558	0.024444444	0.2910984	1.0	2406	tags=50%, list=19%, signal=61%	
NICOTINAMIDE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019359	NICOTINAMIDE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019359		43	0.5382209	1.5993948	0.0067873304	0.28886065	1.0	1905	tags=33%, list=15%, signal=38%	
CHAPERONE MEDIATED AUTOPHAGY%REACTOME DATABASE ID RELEASE 75%9613829	CHAPERONE MEDIATED AUTOPHAGY%REACTOME DATABASE ID RELEASE 75%9613829		18	0.64299464	1.5989335	0.025882352	0.2867049	1.0	920	tags=33%, list=7%, signal=36%	
GLYCOLYSIS I%HUMANCYC%GLYCOLYSIS	GLYCOLYSIS I%HUMANCYC%GLYCOLYSIS		17	0.6527148	1.5984445	0.014705882	0.28484508	1.0	376	tags=24%, list=3%, signal=24%	
NEGATIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001937	NEGATIVE REGULATION OF ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001937		21	0.61154103	1.5972102	0.021052632	0.28460005	1.0	1124	tags=24%, list=9%, signal=26%	
PROTEIN PALMITOYLATION%GOBP%GO:0018345	PROTEIN PALMITOYLATION%GOBP%GO:0018345		28	0.57526815	1.5911155	0.020316027	0.29743394	1.0	1142	tags=21%, list=9%, signal=23%	
NON-MOTILE CILIUM ASSEMBLY%GOBP%GO:1905515	NON-MOTILE CILIUM ASSEMBLY%GOBP%GO:1905515		26	0.58945143	1.5894226	0.020044543	0.29891157	1.0	1367	tags=23%, list=11%, signal=26%	
MATURATION OF SSU-RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000462	MATURATION OF SSU-RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000462		29	0.5851227	1.5885375	0.02603037	0.2981899	1.0	2508	tags=48%, list=19%, signal=60%	
TRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 75%6782315	TRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 75%6782315		40	0.5401627	1.5874149	0.03470716	0.29785585	1.0	1865	tags=30%, list=14%, signal=35%	
PROTEIN LIPIDATION%GOBP%GO:0006497	PROTEIN LIPIDATION%GOBP%GO:0006497		72	0.48253104	1.5846382	0.011135858	0.30159166	1.0	1142	tags=15%, list=9%, signal=17%	
PEPTIDE CROSS-LINKING%GOBP%GO:0018149	PEPTIDE CROSS-LINKING%GOBP%GO:0018149		18	0.6319747	1.5842953	0.03189066	0.29932088	1.0	242	tags=11%, list=2%, signal=11%	
RNA MODIFICATION%GOBP%GO:0009451	RNA MODIFICATION%GOBP%GO:0009451		131	0.44074127	1.5841631	0.0022988506	0.29656416	1.0	2049	tags=26%, list=16%, signal=31%	
PYRIMIDINE METABOLISM%WIKIPATHWAYS_20210210%WP4022%HOMO SAPIENS	PYRIMIDINE METABOLISM%WIKIPATHWAYS_20210210%WP4022%HOMO SAPIENS		62	0.48700607	1.5819464	0.008695652	0.29924908	1.0	1497	tags=31%, list=12%, signal=34%	
LIPOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0042158	LIPOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0042158		73	0.48142618	1.5790182	0.006880734	0.30411842	1.0	1142	tags=15%, list=9%, signal=16%	
INTERMEDIATE FILAMENT CYTOSKELETON ORGANIZATION%GOBP%GO:0045104	INTERMEDIATE FILAMENT CYTOSKELETON ORGANIZATION%GOBP%GO:0045104		28	0.56564	1.5774843	0.03125	0.30480137	1.0	1028	tags=29%, list=8%, signal=31%	
SNRNA PROCESSING%GOBP%GO:0016180	SNRNA PROCESSING%GOBP%GO:0016180		23	0.5951491	1.5746398	0.02660754	0.30904332	1.0	1394	tags=26%, list=11%, signal=29%	
AUF1 (HNRNP D0) BINDS AND DESTABILIZES MRNA%REACTOME%R-HSA-450408.3	AUF1 (HNRNP D0) BINDS AND DESTABILIZES MRNA%REACTOME%R-HSA-450408.3		51	0.50858027	1.562885	0.013157895	0.33851457	1.0	1290	tags=20%, list=10%, signal=22%	
MATURATION OF 5.8S RRNA%GOBP%GO:0000460	MATURATION OF 5.8S RRNA%GOBP%GO:0000460		31	0.5681807	1.5626123	0.020134227	0.3359874	1.0	2212	tags=42%, list=17%, signal=50%	
